agent_id,agent_type,o_node_id,d_node_id,o_osm_node_id,d_osm_node_id,o_zone_id,d_zone_id,geometry,departure_time
61,v,862,957,,,4,16,"LINESTRING(103.971543 30.776316,103.9765661 30.7737641)",0800
62,v,863,957,,,4,16,"LINESTRING(103.9692782 30.7752122,103.9765661 30.7737641)",0740
63,v,155,942,2684114214.0,,4,16,"LINESTRING(103.9720324 30.7756324,103.9755149 30.773796)",0721
64,v,862,372,,5166933277.0,4,16,"LINESTRING(103.971543 30.776316,103.9746909 30.7706064)",0800
65,v,907,1110,,,4,16,"LINESTRING(103.9719424 30.775157,103.9732023 30.7701343)",0750
66,v,863,940,,,4,16,"LINESTRING(103.9692782 30.7752122,103.9757929 30.7731732)",0705
67,v,862,939,,,4,16,"LINESTRING(103.971543 30.776316,103.9760627 30.7728778)",0800
68,v,869,375,,5166933283.0,4,16,"LINESTRING(103.9696364 30.7744205,103.9763725 30.7718297)",0706
69,v,907,267,,2981056914.0,4,16,"LINESTRING(103.9719424 30.775157,103.9751607 30.7699983)",0716
70,v,880,1111,,,4,16,"LINESTRING(103.9713539 30.7751791,103.9731879 30.7708431)",0728
71,v,880,951,,,4,17,"LINESTRING(103.9713539 30.7751791,103.9781752 30.7743007)",0716
72,v,917,364,,5166933255.0,4,17,"LINESTRING(103.9701275 30.7744566,103.9802252 30.7731004)",0735
73,v,880,960,,,4,17,"LINESTRING(103.9713539 30.7751791,103.9811762 30.7735034)",0712
74,v,880,109,,2202763108.0,4,17,"LINESTRING(103.9713539 30.7751791,103.9798745 30.7695556)",0742
75,v,885,1280,,,4,17,"LINESTRING(103.9707226 30.7746983,103.9821757 30.773483)",0739
76,v,861,369,,5166933271.0,4,17,"LINESTRING(103.9712258 30.7770377,103.9811465 30.7732558)",0741
77,v,907,961,,,4,17,"LINESTRING(103.9719424 30.775157,103.9817823 30.7730402)",0737
78,v,893,28,,2178309550.0,4,17,"LINESTRING(103.971466 30.7748542,103.9810869 30.7717496)",0742
79,v,861,366,,5166933265.0,4,17,"LINESTRING(103.9712258 30.7770377,103.9815606 30.7719872)",0716
80,v,869,961,,,4,17,"LINESTRING(103.9696364 30.7744205,103.9817823 30.7730402)",0739
81,v,862,130,,2471746640.0,4,17,"LINESTRING(103.971543 30.776316,103.9792758 30.7692144)",0733
82,v,907,951,,,4,17,"LINESTRING(103.9719424 30.775157,103.9781752 30.7743007)",0721
83,v,885,1280,,,4,17,"LINESTRING(103.9707226 30.7746983,103.9821757 30.773483)",0707
84,v,893,31,,2178309655.0,4,17,"LINESTRING(103.971466 30.7748542,103.9813407 30.7721012)",0746
85,v,885,1193,,,4,17,"LINESTRING(103.9707226 30.7746983,103.9792527 30.7694513)",0716
86,v,885,109,,2202763108.0,4,17,"LINESTRING(103.9707226 30.7746983,103.9798745 30.7695556)",0738
87,v,880,131,,2471746642.0,4,17,"LINESTRING(103.9713539 30.7751791,103.9797593 30.7701344)",0731
88,v,907,341,,5159345256.0,4,17,"LINESTRING(103.9719424 30.775157,103.9828926 30.7716138)",0738
89,v,895,52,,2178310121.0,4,17,"LINESTRING(103.9716815 30.7745465,103.979735 30.7702562)",0722
90,v,907,133,,2471746705.0,4,17,"LINESTRING(103.9719424 30.775157,103.9811478 30.7718339)",0734
91,v,912,1253,,,4,17,"LINESTRING(103.9705304 30.7749596,103.9781885 30.7711074)",0742
92,v,916,340,,5159345255.0,4,17,"LINESTRING(103.9709713 30.774414,103.9832515 30.7699842)",0733
93,v,869,105,,2202762851.0,4,17,"LINESTRING(103.9696364 30.7744205,103.9796458 30.7732895)",0709
94,v,885,1280,,,4,17,"LINESTRING(103.9707226 30.7746983,103.9821757 30.773483)",0740
95,v,155,550,2684114214.0,5251477702.0,4,17,"LINESTRING(103.9720324 30.7756324,103.9795112 30.7736993)",0712
96,v,893,952,,,4,17,"LINESTRING(103.971466 30.7748542,103.9784051 30.7740636)",0705
97,v,885,947,,,4,17,"LINESTRING(103.9707226 30.7746983,103.9786664 30.7738217)",0738
98,v,893,340,,5159345255.0,4,17,"LINESTRING(103.971466 30.7748542,103.9832515 30.7699842)",0748
99,v,880,133,,2471746705.0,4,17,"LINESTRING(103.9713539 30.7751791,103.9811478 30.7718339)",0719
100,v,907,947,,,4,17,"LINESTRING(103.9719424 30.775157,103.9786664 30.7738217)",0715
101,v,869,364,,5166933255.0,4,17,"LINESTRING(103.9696364 30.7744205,103.9802252 30.7731004)",0758
102,v,893,345,,5159345267.0,4,17,"LINESTRING(103.971466 30.7748542,103.9823176 30.7717249)",0713
103,v,904,952,,,4,17,"LINESTRING(103.9720759 30.7745311,103.9784051 30.7740636)",0733
104,v,863,951,,,4,17,"LINESTRING(103.9692782 30.7752122,103.9781752 30.7743007)",0739
105,v,863,356,,5159345306.0,4,17,"LINESTRING(103.9692782 30.7752122,103.9827852 30.7708682)",0739
106,v,903,533,,5194469822.0,4,17,"LINESTRING(103.9698741 30.7747169,103.9831057 30.7711889)",0715
107,v,912,61,,2178310309.0,4,17,"LINESTRING(103.9705304 30.7749596,103.979807 30.7706774)",0730
108,v,917,536,,5195365380.0,4,18,"LINESTRING(103.9701275 30.7744566,103.9856157 30.7702509)",0728
109,v,907,430,,5166935498.0,4,18,"LINESTRING(103.9719424 30.775157,103.9864033 30.7721855)",0757
110,v,895,1238,,,4,18,"LINESTRING(103.9716815 30.7745465,103.9852963 30.7706561)",0708
111,v,861,1237,,,4,18,"LINESTRING(103.9712258 30.7770377,103.9881071 30.7715055)",0728
112,v,916,536,,5195365380.0,4,18,"LINESTRING(103.9709713 30.774414,103.9856157 30.7702509)",0757
113,v,869,423,,5166935487.0,4,18,"LINESTRING(103.9696364 30.7744205,103.9881124 30.771294)",0731
114,v,893,32,,2178309659.0,4,18,"LINESTRING(103.971466 30.7748542,103.9869792 30.7699287)",0800
115,v,862,1248,,,4,18,"LINESTRING(103.971543 30.776316,103.9833342 30.7712259)",0750
116,v,893,539,,5195365383.0,4,18,"LINESTRING(103.971466 30.7748542,103.9854669 30.7701593)",0704
117,v,863,425,,5166935489.0,4,18,"LINESTRING(103.9692782 30.7752122,103.9864995 30.7709311)",0731
118,v,864,337,,5159345240.0,4,18,"LINESTRING(103.9683864 30.7749586,103.9835243 30.7716014)",0737
119,v,893,437,,5166935507.0,4,18,"LINESTRING(103.971466 30.7748542,103.9862588 30.7725888)",0721
120,v,834,1234,,,4,18,"LINESTRING(103.9727235 30.7763,103.9872732 30.7720136)",0744
121,v,912,434,,5166935502.0,4,18,"LINESTRING(103.9705304 30.7749596,103.9877276 30.7716899)",0744
122,v,834,433,,5166935501.0,4,18,"LINESTRING(103.9727235 30.7763,103.9883707 30.771917)",0739
123,v,861,490,,5177541204.0,4,18,"LINESTRING(103.9712258 30.7770377,103.9865627 30.7707966)",0712
124,v,880,490,,5177541204.0,4,18,"LINESTRING(103.9713539 30.7751791,103.9865627 30.7707966)",0713
125,v,885,539,,5195365383.0,4,18,"LINESTRING(103.9707226 30.7746983,103.9854669 30.7701593)",0736
126,v,907,541,,5251472614.0,4,18,"LINESTRING(103.9719424 30.775157,103.9837738 30.77016)",0735
127,v,916,438,,5166935510.0,4,18,"LINESTRING(103.9709713 30.774414,103.9870677 30.7724247)",0747
128,v,917,413,,5166935468.0,4,18,"LINESTRING(103.9701275 30.7744566,103.9868355 30.7702185)",0745
129,v,155,439,2684114214.0,5166935513.0,4,18,"LINESTRING(103.9720324 30.7756324,103.9874823 30.7716032)",0721
130,v,864,452,,5166935585.0,4,18,"LINESTRING(103.9683864 30.7749586,103.9863182 30.7713167)",0706
131,v,869,73,,2178329877.0,4,18,"LINESTRING(103.9696364 30.7744205,103.9867517 30.7703945)",0726
132,v,885,539,,5195365383.0,4,18,"LINESTRING(103.9707226 30.7746983,103.9854669 30.7701593)",0731
133,v,893,537,,5195365381.0,4,18,"LINESTRING(103.971466 30.7748542,103.9857114 30.7700141)",0742
134,v,861,431,,5166935499.0,4,18,"LINESTRING(103.9712258 30.7770377,103.9868437 30.7723441)",0731
135,v,903,136,,2471746733.0,4,18,"LINESTRING(103.9698741 30.7747169,103.984923 30.7699616)",0750
136,v,834,135,,2471746731.0,4,18,"LINESTRING(103.9727235 30.7763,103.9850651 30.7697777)",0710
137,v,862,437,,5166935507.0,4,18,"LINESTRING(103.971543 30.776316,103.9862588 30.7725888)",0721
138,v,904,453,,5166935586.0,4,18,"LINESTRING(103.9720759 30.7745311,103.9864487 30.7710392)",0709
139,v,895,435,,5166935503.0,4,18,"LINESTRING(103.9716815 30.7745465,103.9873254 30.7725175)",0745
140,v,863,410,,5166935451.0,4,18,"LINESTRING(103.9692782 30.7752122,103.9868839 30.770119)",0717
141,v,903,413,,5166935468.0,4,18,"LINESTRING(103.9698741 30.7747169,103.9868355 30.7702185)",0758
142,v,861,486,,5177541169.0,4,18,"LINESTRING(103.9712258 30.7770377,103.9843028 30.7710298)",0728
143,v,863,490,,5177541204.0,4,18,"LINESTRING(103.9692782 30.7752122,103.9865627 30.7707966)",0745
144,v,916,336,,5159345239.0,4,18,"LINESTRING(103.9709713 30.774414,103.9839345 30.7716958)",0741
145,v,917,421,,5166935485.0,4,18,"LINESTRING(103.9701275 30.7744566,103.9873524 30.7710183)",0733
146,v,155,337,2684114214.0,5159345240.0,4,18,"LINESTRING(103.9720324 30.7756324,103.9835243 30.7716014)",0712
147,v,155,433,2684114214.0,5166935501.0,4,18,"LINESTRING(103.9720324 30.7756324,103.9883707 30.771917)",0736
148,v,880,427,,5166935493.0,4,18,"LINESTRING(103.9713539 30.7751791,103.9879472 30.7727413)",0717
149,v,834,1232,,,4,18,"LINESTRING(103.9727235 30.7763,103.9873636 30.7728547)",0730
150,v,880,438,,5166935510.0,4,18,"LINESTRING(103.9713539 30.7751791,103.9870677 30.7724247)",0706
151,v,862,425,,5166935489.0,4,18,"LINESTRING(103.971543 30.776316,103.9864995 30.7709311)",0757
152,v,862,436,,5166935504.0,4,18,"LINESTRING(103.971543 30.776316,103.985585 30.7720073)",0733
153,v,903,73,,2178329877.0,4,18,"LINESTRING(103.9698741 30.7747169,103.9867517 30.7703945)",0727
154,v,885,32,,2178309659.0,4,18,"LINESTRING(103.9707226 30.7746983,103.9869792 30.7699287)",0702
155,v,155,296,2684114214.0,4634776511.0,4,23,"LINESTRING(103.9720324 30.7756324,103.9568887 30.767325)",0757
156,v,863,298,,4634776549.0,4,23,"LINESTRING(103.9692782 30.7752122,103.9566376 30.7648431)",0717
157,v,885,1220,,,4,23,"LINESTRING(103.9707226 30.7746983,103.9565936 30.7642838)",0706
158,v,907,833,,,4,23,"LINESTRING(103.9719424 30.775157,103.9565 30.7646577)",0705
159,v,912,298,,4634776549.0,4,23,"LINESTRING(103.9705304 30.7749596,103.9566376 30.7648431)",0716
160,v,869,833,,,4,23,"LINESTRING(103.9696364 30.7744205,103.9565 30.7646577)",0710
161,v,863,1103,,,4,24,"LINESTRING(103.9692782 30.7752122,103.962137 30.7641037)",0719
162,v,834,1261,,,4,24,"LINESTRING(103.9727235 30.7763,103.9600446 30.7645244)",0737
163,v,907,1261,,,4,24,"LINESTRING(103.9719424 30.775157,103.9600446 30.7645244)",0756
164,v,864,1103,,,4,24,"LINESTRING(103.9683864 30.7749586,103.962137 30.7641037)",0720
165,v,863,297,,4634776534.0,4,24,"LINESTRING(103.9692782 30.7752122,103.9585822 30.7654701)",0720
166,v,834,1087,,,4,24,"LINESTRING(103.9727235 30.7763,103.9622963 30.7648912)",0711
167,v,863,1261,,,4,24,"LINESTRING(103.9692782 30.7752122,103.9600446 30.7645244)",0746
168,v,834,1087,,,4,24,"LINESTRING(103.9727235 30.7763,103.9622963 30.7648912)",0737
169,v,155,297,2684114214.0,4634776534.0,4,24,"LINESTRING(103.9720324 30.7756324,103.9585822 30.7654701)",0713
170,v,864,1261,,,4,24,"LINESTRING(103.9683864 30.7749586,103.9600446 30.7645244)",0704
171,v,864,1103,,,4,24,"LINESTRING(103.9683864 30.7749586,103.962137 30.7641037)",0730
172,v,155,297,2684114214.0,4634776534.0,4,24,"LINESTRING(103.9720324 30.7756324,103.9585822 30.7654701)",0742
173,v,863,297,,4634776534.0,4,24,"LINESTRING(103.9692782 30.7752122,103.9585822 30.7654701)",0732
174,v,861,1103,,,4,24,"LINESTRING(103.9712258 30.7770377,103.962137 30.7641037)",0756
175,v,912,1103,,,4,24,"LINESTRING(103.9705304 30.7749596,103.962137 30.7641037)",0714
176,v,862,1103,,,4,24,"LINESTRING(103.971543 30.776316,103.962137 30.7641037)",0715
177,v,864,1249,,,4,24,"LINESTRING(103.9683864 30.7749586,103.9616313 30.7680724)",0720
178,v,864,679,,7697702351.0,4,24,"LINESTRING(103.9683864 30.7749586,103.958092 30.7667166)",0735
179,v,880,1249,,,4,24,"LINESTRING(103.9713539 30.7751791,103.9616313 30.7680724)",0752
180,v,895,302,,4634776777.0,4,24,"LINESTRING(103.9716815 30.7745465,103.9579957 30.7660321)",0733
181,v,893,301,,4634776776.0,4,24,"LINESTRING(103.971466 30.7748542,103.9582338 30.7667006)",0726
182,v,861,1105,,,4,25,"LINESTRING(103.9712258 30.7770377,103.9626118 30.7651295)",0759
183,v,904,927,,,4,25,"LINESTRING(103.9720759 30.7745311,103.9664964 30.7666312)",0725
184,v,862,1090,,,4,25,"LINESTRING(103.971543 30.776316,103.9631899 30.7645072)",0732
185,v,916,1090,,,4,25,"LINESTRING(103.9709713 30.774414,103.9631899 30.7645072)",0720
186,v,869,1265,,,4,25,"LINESTRING(103.9696364 30.7744205,103.9672594 30.7679422)",0706
187,v,916,925,,,4,26,"LINESTRING(103.9709713 30.774414,103.9678277 30.7676017)",0710
188,v,907,932,,,4,26,"LINESTRING(103.9719424 30.775157,103.9687539 30.7662928)",0746
189,v,912,928,,,4,26,"LINESTRING(103.9705304 30.7749596,103.9690663 30.7664742)",0706
190,v,904,925,,,4,26,"LINESTRING(103.9720759 30.7745311,103.9678277 30.7676017)",0758
191,v,916,932,,,4,26,"LINESTRING(103.9709713 30.774414,103.9687539 30.7662928)",0744
192,v,912,934,,,4,26,"LINESTRING(103.9705304 30.7749596,103.9707608 30.7688402)",0717
193,v,864,931,,,4,26,"LINESTRING(103.9683864 30.7749586,103.9712453 30.7686208)",0725
194,v,917,928,,,4,26,"LINESTRING(103.9701275 30.7744566,103.9690663 30.7664742)",0755
195,v,907,928,,,4,26,"LINESTRING(103.9719424 30.775157,103.9690663 30.7664742)",0715
196,v,903,929,,,4,26,"LINESTRING(103.9698741 30.7747169,103.9694439 30.7669574)",0747
197,v,912,924,,,4,26,"LINESTRING(103.9705304 30.7749596,103.9706283 30.7678945)",0732
198,v,912,935,,,4,26,"LINESTRING(103.9705304 30.7749596,103.9707082 30.7691234)",0702
199,v,917,931,,,4,26,"LINESTRING(103.9701275 30.7744566,103.9712453 30.7686208)",0718
200,v,885,931,,,4,26,"LINESTRING(103.9707226 30.7746983,103.9712453 30.7686208)",0726
201,v,155,925,2684114214.0,,4,26,"LINESTRING(103.9720324 30.7756324,103.9678277 30.7676017)",0714
202,v,861,319,,4952960947.0,4,26,"LINESTRING(103.9712258 30.7770377,103.972567 30.7642127)",0724
203,v,903,932,,,4,26,"LINESTRING(103.9698741 30.7747169,103.9687539 30.7662928)",0720
204,v,903,966,,,4,27,"LINESTRING(103.9698741 30.7747169,103.9763925 30.7661214)",0742
205,v,885,972,,,4,27,"LINESTRING(103.9707226 30.7746983,103.9759711 30.7657632)",0705
206,v,155,983,2684114214.0,,4,27,"LINESTRING(103.9720324 30.7756324,103.9754719 30.7666383)",0742
207,v,864,965,,,4,27,"LINESTRING(103.9683864 30.7749586,103.9757307 30.7669824)",0727
208,v,863,856,,,4,27,"LINESTRING(103.9692782 30.7752122,103.9775617 30.7687794)",0748
209,v,904,976,,,4,27,"LINESTRING(103.9720759 30.7745311,103.9760601 30.7671821)",0733
210,v,912,964,,,4,27,"LINESTRING(103.9705304 30.7749596,103.9752709 30.7675778)",0754
211,v,862,985,,,4,27,"LINESTRING(103.971543 30.776316,103.9748635 30.7661111)",0728
212,v,863,963,,,4,27,"LINESTRING(103.9692782 30.7752122,103.9741645 30.7671848)",0722
213,v,912,984,,,4,27,"LINESTRING(103.9705304 30.7749596,103.9751382 30.7664882)",0706
214,v,869,983,,,4,27,"LINESTRING(103.9696364 30.7744205,103.9754719 30.7666383)",0737
215,v,863,859,,,4,27,"LINESTRING(103.9692782 30.7752122,103.9769758 30.7682672)",0710
216,v,155,977,2684114214.0,,4,27,"LINESTRING(103.9720324 30.7756324,103.9756687 30.7676795)",0705
217,v,155,976,2684114214.0,,4,27,"LINESTRING(103.9720324 30.7756324,103.9760601 30.7671821)",0706
218,v,895,853,,,4,28,"LINESTRING(103.9716815 30.7745465,103.9818394 30.7666622)",0730
219,v,917,1201,,,4,28,"LINESTRING(103.9701275 30.7744566,103.9821994 30.7640626)",0723
220,v,907,1201,,,4,28,"LINESTRING(103.9719424 30.775157,103.9821994 30.7640626)",0736
221,v,885,855,,,4,28,"LINESTRING(103.9707226 30.7746983,103.9816527 30.7664033)",0756
222,v,916,1250,,,4,28,"LINESTRING(103.9709713 30.774414,103.9819429 30.7656379)",0721
223,v,880,1242,,,4,28,"LINESTRING(103.9713539 30.7751791,103.982524 30.7657392)",0702
224,v,155,854,2684114214.0,,4,28,"LINESTRING(103.9720324 30.7756324,103.9812984 30.7661823)",0757
225,v,907,855,,,4,28,"LINESTRING(103.9719424 30.775157,103.9816527 30.7664033)",0747
226,v,916,74,,2178329878.0,4,28,"LINESTRING(103.9709713 30.774414,103.9827678 30.7663763)",0742
227,v,880,1244,,,4,28,"LINESTRING(103.9713539 30.7751791,103.9831957 30.7648326)",0724
228,v,880,65,,2178323759.0,4,28,"LINESTRING(103.9713539 30.7751791,103.9826875 30.7665054)",0725
229,v,917,847,,,4,28,"LINESTRING(103.9701275 30.7744566,103.983171 30.768802)",0736
230,v,917,1250,,,4,28,"LINESTRING(103.9701275 30.7744566,103.9819429 30.7656379)",0704
231,v,869,855,,,4,28,"LINESTRING(103.9696364 30.7744205,103.9816527 30.7664033)",0730
232,v,912,847,,,4,28,"LINESTRING(103.9705304 30.7749596,103.983171 30.768802)",0759
233,v,895,51,,2178310100.0,4,29,"LINESTRING(103.9716815 30.7745465,103.9869856 30.7645603)",0736
234,v,903,860,,,4,29,"LINESTRING(103.9698741 30.7747169,103.9877074 30.7643912)",0725
235,v,869,1279,,,4,29,"LINESTRING(103.9696364 30.7744205,103.986057 30.768466)",0742
236,v,912,1246,,,4,29,"LINESTRING(103.9705304 30.7749596,103.9839063 30.768203)",0800
237,v,917,45,,2178309934.0,4,29,"LINESTRING(103.9701275 30.7744566,103.9873347 30.7641976)",0756
238,v,861,41,,2178309785.0,4,29,"LINESTRING(103.9712258 30.7770377,103.9840947 30.7642781)",0759
239,v,916,36,,2178309734.0,4,29,"LINESTRING(103.9709713 30.774414,103.9870888 30.7644486)",0710
240,v,895,34,,2178309693.0,4,29,"LINESTRING(103.9716815 30.7745465,103.9834177 30.7652691)",0719
241,v,907,498,,5192820232.0,4,29,"LINESTRING(103.9719424 30.775157,103.9835619 30.7650376)",0727
242,v,869,36,,2178309734.0,4,29,"LINESTRING(103.9696364 30.7744205,103.9870888 30.7644486)",0710
243,v,907,1277,,,4,29,"LINESTRING(103.9719424 30.775157,103.9879921 30.7662423)",0728
244,v,155,50,2684114214.0,2178310086.0,4,29,"LINESTRING(103.9720324 30.7756324,103.9874587 30.7640614)",0718
245,v,895,504,,5192904117.0,4,29,"LINESTRING(103.9716815 30.7745465,103.988492 30.7643628)",0758
246,v,862,1275,,,4,29,"LINESTRING(103.971543 30.776316,103.9854639 30.7661086)",0707
247,v,895,845,,,4,29,"LINESTRING(103.9716815 30.7745465,103.9835685 30.7672663)",0705
248,v,912,46,,2178309978.0,4,29,"LINESTRING(103.9705304 30.7749596,103.9872008 30.7643343)",0725
249,v,861,860,,,4,29,"LINESTRING(103.9712258 30.7770377,103.9877074 30.7643912)",0713
250,v,912,86,,2178435346.0,4,29,"LINESTRING(103.9705304 30.7749596,103.9879545 30.7640322)",0728
251,v,907,845,,,4,29,"LINESTRING(103.9719424 30.775157,103.9835685 30.7672663)",0753
252,v,834,54,,2178310188.0,4,29,"LINESTRING(103.9727235 30.7763,103.9833525 30.7653872)",0718
253,v,895,504,,5192904117.0,4,29,"LINESTRING(103.9716815 30.7745465,103.988492 30.7643628)",0748
254,v,863,46,,2178309978.0,4,29,"LINESTRING(103.9692782 30.7752122,103.9872008 30.7643343)",0711
255,v,155,54,2684114214.0,2178310188.0,4,29,"LINESTRING(103.9720324 30.7756324,103.9833525 30.7653872)",0710
256,v,916,1216,,,4,30,"LINESTRING(103.9709713 30.774414,103.9909827 30.7689205)",0738
257,v,916,1140,,,4,30,"LINESTRING(103.9709713 30.774414,103.9919569 30.7662067)",0735
258,v,917,1278,,,4,30,"LINESTRING(103.9701275 30.7744566,103.9887002 30.7651668)",0711
259,v,903,1150,,,4,30,"LINESTRING(103.9698741 30.7747169,103.9926921 30.7652358)",0759
260,v,885,1278,,,4,30,"LINESTRING(103.9707226 30.7746983,103.9887002 30.7651668)",0753
261,v,885,1152,,,4,30,"LINESTRING(103.9707226 30.7746983,103.9931734 30.7650307)",0715
262,v,916,1150,,,4,30,"LINESTRING(103.9709713 30.774414,103.9926921 30.7652358)",0704
263,v,880,1142,,,4,30,"LINESTRING(103.9713539 30.7751791,103.9918294 30.765626)",0717
