o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
3,A3,9,C3,0.9428329649877097,1,"LINESTRING (132.7170292 34.4063404,132.7179452 34.3966121)"
3,A3,10,D1,1.6831696393827686,1,"LINESTRING (132.7170292 34.4063404,132.7073985 34.3917959)"
3,A3,11,D2,1.3587631204132584,1,"LINESTRING (132.7170292 34.4063404,132.7135851 34.3926861)"
3,A3,12,D3,1.2934918880659627,2,"LINESTRING (132.7170292 34.4063404,132.7184847 34.3930142)"
3,A3,13,Gate1,1.8377298034162697,1,"LINESTRING (132.7170292 34.4063404,132.70383 34.39261)"
3,A3,14,Gate2,1.5174678300747964,2,"LINESTRING (132.7170292 34.4063404,132.70383 34.39779)"
3,A3,15,Gate3,1.314459153553688,4,"LINESTRING (132.7170292 34.4063404,132.70383 34.40297)"
3,A3,16,Gate4,1.2855090756242773,1,"LINESTRING (132.7170292 34.4063404,132.70383 34.40815)"
3,A3,17,Gate5,1.0264439271847363,0,"LINESTRING (132.7170292 34.4063404,132.70901 34.41333)"
3,A3,18,Gate6,0.7279491538872699,3,"LINESTRING (132.7170292 34.4063404,132.71419 34.41333)"
3,A3,19,Gate7,0.7112448746652722,0,"LINESTRING (132.7170292 34.4063404,132.71937 34.41333)"
3,A3,20,Gate8,0.7463898818166643,2,"LINESTRING (132.7170292 34.4063404,132.72455 34.40815)"
3,A3,21,Gate9,0.7952151523502727,2,"LINESTRING (132.7170292 34.4063404,132.72455 34.40297)"
3,A3,22,Gate10,1.0987597041566002,0,"LINESTRING (132.7170292 34.4063404,132.72455 34.39779)"
3,A3,23,Gate11,1.5105678079895732,1,"LINESTRING (132.7170292 34.4063404,132.72455 34.39261)"
3,A3,24,Gate12,1.8385858741144938,1,"LINESTRING (132.7170292 34.4063404,132.71937 34.38743)"
3,A3,25,Gate13,1.8451121145884144,2,"LINESTRING (132.7170292 34.4063404,132.71419 34.38743)"
3,A3,26,Gate14,1.9819474968853648,0,"LINESTRING (132.7170292 34.4063404,132.70901 34.38743)"
4,B1,1,A1,0.3478382565165507,22,"LINESTRING (132.7102556 34.402931,132.7088033 34.4062304)"
4,B1,2,A2,0.4963499050855668,28,"LINESTRING (132.7102556 34.402931,132.714254 34.4061674)"
4,B1,3,A3,0.7317098726421603,4,"LINESTRING (132.7102556 34.402931,132.7170292 34.4063404)"
4,B1,4,B1,0.0,0,"LINESTRING (132.7102556 34.402931,132.7102556 34.402931)"
4,B1,5,B2,0.43984683971434535,91,"LINESTRING (132.7102556 34.402931,132.7148118 34.4030752)"
4,B1,6,B3,0.7125610645621766,7,"LINESTRING (132.7102556 34.402931,132.7175319 34.4016695)"
4,B1,7,C1,0.3767428874737968,40,"LINESTRING (132.7102556 34.402931,132.7107105 34.3990531)"
4,B1,8,C2,0.6059433881016829,58,"LINESTRING (132.7102556 34.402931,132.7148674 34.3986685)"
4,B1,9,C3,0.9603467293513286,3,"LINESTRING (132.7102556 34.402931,132.7179452 34.3966121)"
4,B1,10,D1,1.109226746129721,1,"LINESTRING (132.7102556 34.402931,132.7073985 34.3917959)"
4,B1,11,D2,1.0394160311715135,9,"LINESTRING (132.7102556 34.402931,132.7135851 34.3926861)"
4,B1,12,D3,1.2434156870604418,14,"LINESTRING (132.7102556 34.402931,132.7184847 34.3930142)"
4,B1,13,Gate1,1.1731008811763886,2,"LINESTRING (132.7102556 34.402931,132.70383 34.39261)"
4,B1,14,Gate2,0.7940254591648052,16,"LINESTRING (132.7102556 34.402931,132.70383 34.39779)"
4,B1,15,Gate3,0.6200190709071771,39,"LINESTRING (132.7102556 34.402931,132.70383 34.40297)"
4,B1,16,Gate4,0.7987536121222604,2,"LINESTRING (132.7102556 34.402931,132.70383 34.40815)"
4,B1,17,Gate5,1.010575837300064,0,"LINESTRING (132.7102556 34.402931,132.70901 34.41333)"
4,B1,18,Gate6,1.0728168661997814,21,"LINESTRING (132.7102556 34.402931,132.71419 34.41333)"
4,B1,19,Gate7,1.3342582208749447,0,"LINESTRING (132.7102556 34.402931,132.71937 34.41333)"
4,B1,20,Gate8,1.4683222694464155,10,"LINESTRING (132.7102556 34.402931,132.72455 34.40815)"
4,B1,21,Gate9,1.3792703151898449,14,"LINESTRING (132.7102556 34.402931,132.72455 34.40297)"
4,B1,22,Gate10,1.4657555675750218,0,"LINESTRING (132.7102556 34.402931,132.72455 34.39779)"
4,B1,23,Gate11,1.7012138700042523,2,"LINESTRING (132.7102556 34.402931,132.72455 34.39261)"
4,B1,24,Gate12,1.7350818158056558,8,"LINESTRING (132.7102556 34.402931,132.71937 34.38743)"
4,B1,25,Gate13,1.5431137145297484,12,"LINESTRING (132.7102556 34.402931,132.71419 34.38743)"
4,B1,26,Gate14,1.500509057120884,0,"LINESTRING (132.7102556 34.402931,132.70901 34.38743)"
5,B2,1,A1,0.6548360332993303,34,"LINESTRING (132.7148118 34.4030752,132.7088033 34.4062304)"
5,B2,2,A2,0.30317648453821994,47,"LINESTRING (132.7148118 34.4030752,132.714254 34.4061674)"
5,B2,3,A3,0.38083817167622475,6,"LINESTRING (132.7148118 34.4030752,132.7170292 34.4063404)"
5,B2,4,B1,0.43984683971434535,81,"LINESTRING (132.7148118 34.4030752,132.7102556 34.402931)"
5,B2,5,B2,0.0,0,"LINESTRING (132.7148118 34.4030752,132.7148118 34.4030752)"
5,B2,6,B3,0.2954391476129094,12,"LINESTRING (132.7148118 34.4030752,132.7175319 34.4016695)"
5,B2,7,C1,0.5542822531027504,62,"LINESTRING (132.7148118 34.4030752,132.7107105 34.3990531)"
5,B2,8,C2,0.42523345108640276,97,"LINESTRING (132.7148118 34.4030752,132.7148674 34.3986685)"
5,B2,9,C3,0.6930542287464304,4,"LINESTRING (132.7148118 34.4030752,132.7179452 34.3966121)"
5,B2,10,D1,1.3023651750653782,1,"LINESTRING (132.7148118 34.4030752,132.7073985 34.3917959)"
5,B2,11,D2,1.0094068085091454,14,"LINESTRING (132.7148118 34.4030752,132.7135851 34.3926861)"
5,B2,12,D3,1.033458442112787,23,"LINESTRING (132.7148118 34.4030752,132.7184847 34.3930142)"
5,B2,13,Gate1,1.4637275617443717,3,"LINESTRING (132.7148118 34.4030752,132.70383 34.39261)"
5,B2,14,Gate2,1.1759654649170692,25,"LINESTRING (132.7148118 34.4030752,132.70383 34.39779)"
5,B2,15,Gate3,1.0596828018075846,58,"LINESTRING (132.7148118 34.4030752,132.70383 34.40297)"
5,B2,16,Gate4,1.1673032906314142,3,"LINESTRING (132.7148118 34.4030752,132.70383 34.40815)"
5,B2,17,Gate5,1.1368694386498466,0,"LINESTRING (132.7148118 34.4030752,132.70901 34.41333)"
5,B2,18,Gate6,0.9913011333002096,34,"LINESTRING (132.7148118 34.4030752,132.71419 34.41333)"
5,B2,19,Gate7,1.082829727764343,0,"LINESTRING (132.7148118 34.4030752,132.71937 34.41333)"
5,B2,20,Gate8,1.0595721636141413,17,"LINESTRING (132.7148118 34.4030752,132.72455 34.40815)"
5,B2,21,Gate9,0.9396934808942433,23,"LINESTRING (132.7148118 34.4030752,132.72455 34.40297)"
5,B2,22,Gate10,1.0691075587919046,0,"LINESTRING (132.7148118 34.4030752,132.72455 34.39779)"
5,B2,23,Gate11,1.379345704528513,3,"LINESTRING (132.7148118 34.4030752,132.72455 34.39261)"
5,B2,24,Gate12,1.5723726945241527,13,"LINESTRING (132.7148118 34.4030752,132.71937 34.38743)"
5,B2,25,Gate13,1.5107989965701007,19,"LINESTRING (132.7148118 34.4030752,132.71419 34.38743)"
5,B2,26,Gate14,1.610064530287827,0,"LINESTRING (132.7148118 34.4030752,132.70901 34.38743)"
6,B3,1,A1,0.9502708344618814,2,"LINESTRING (132.7175319 34.4016695,132.7088033 34.4062304)"
6,B3,2,A2,0.5370222154696316,3,"LINESTRING (132.7175319 34.4016695,132.714254 34.4061674)"
6,B3,3,A3,0.45329602125287166,1,"LINESTRING (132.7175319 34.4016695,132.7170292 34.4063404)"
6,B3,4,B1,0.7125610645621766,5,"LINESTRING (132.7175319 34.4016695,132.7102556 34.402931)"
6,B3,5,B2,0.2954391476129094,9,"LINESTRING (132.7175319 34.4016695,132.7148118 34.4030752)"
6,B3,6,B3,0.0,0,"LINESTRING (132.7175319 34.4016695,132.7175319 34.4016695)"
6,B3,7,C1,0.7049551337555904,4,"LINESTRING (132.7175319 34.4016695,132.7107105 34.3990531)"
6,B3,8,C2,0.3872256084266804,6,"LINESTRING (132.7175319 34.4016695,132.7148674 34.3986685)"
6,B3,9,C3,0.48961437817274867,1,"LINESTRING (132.7175319 34.4016695,132.7179452 34.3966121)"
6,B3,10,D1,1.3651646403648463,1,"LINESTRING (132.7175319 34.4016695,132.7073985 34.3917959)"
6,B3,11,D2,0.9467713252089597,1,"LINESTRING (132.7175319 34.4016695,132.7135851 34.3926861)"
6,B3,12,D3,0.8401967460616478,2,"LINESTRING (132.7175319 34.4016695,132.7184847 34.3930142)"
6,B3,13,Gate1,1.584951525454025,1,"LINESTRING (132.7175319 34.4016695,132.70383 34.39261)"
6,B3,14,Gate2,1.3740666472549057,2,"LINESTRING (132.7175319 34.4016695,132.70383 34.39779)"
6,B3,15,Gate3,1.3280374355639575,4,"LINESTRING (132.7175319 34.4016695,132.70383 34.40297)"
6,B3,16,Gate4,1.4625129659335063,1,"LINESTRING (132.7175319 34.4016695,132.70383 34.40815)"
6,B3,17,Gate5,1.3935727349938247,0,"LINESTRING (132.7175319 34.4016695,132.70901 34.41333)"
6,B3,18,Gate6,1.17042087073423,2,"LINESTRING (132.7175319 34.4016695,132.71419 34.41333)"
6,B3,19,Gate7,1.1390177907671317,0,"LINESTRING (132.7175319 34.4016695,132.71937 34.41333)"
6,B3,20,Gate8,0.9217251734945964,1,"LINESTRING (132.7175319 34.4016695,132.72455 34.40815)"
6,B3,21,Gate9,0.6887064325175347,2,"LINESTRING (132.7175319 34.4016695,132.72455 34.40297)"
6,B3,22,Gate10,0.7737520733607597,0,"LINESTRING (132.7175319 34.4016695,132.72455 34.39779)"
6,B3,23,Gate11,1.1057596746007585,1,"LINESTRING (132.7175319 34.4016695,132.72455 34.39261)"
6,B3,24,Gate12,1.3853664251307671,1,"LINESTRING (132.7175319 34.4016695,132.71937 34.38743)"
6,B3,25,Gate13,1.4112985576573929,2,"LINESTRING (132.7175319 34.4016695,132.71419 34.38743)"
6,B3,26,Gate14,1.6012256467824055,0,"LINESTRING (132.7175319 34.4016695,132.70901 34.38743)"
7,C1,1,A1,0.7165707315743545,11,"LINESTRING (132.7107105 34.3990531,132.7088033 34.4062304)"
7,C1,2,A2,0.7668970079691338,14,"LINESTRING (132.7107105 34.3990531,132.714254 34.4061674)"
7,C1,3,A3,0.9306741177478468,2,"LINESTRING (132.7107105 34.3990531,132.7170292 34.4063404)"
7,C1,4,B1,0.3767428874737968,27,"LINESTRING (132.7107105 34.3990531,132.7102556 34.402931)"
7,C1,5,B2,0.5542822531027504,47,"LINESTRING (132.7107105 34.3990531,132.7148118 34.4030752)"
7,C1,6,B3,0.7049551337555904,4,"LINESTRING (132.7107105 34.3990531,132.7175319 34.4016695)"
7,C1,7,C1,0.0,0,"LINESTRING (132.7107105 34.3990531,132.7107105 34.3990531)"
7,C1,8,C2,0.4028146109236366,32,"LINESTRING (132.7107105 34.3990531,132.7148674 34.3986685)"
7,C1,9,C3,0.736746545342774,2,"LINESTRING (132.7107105 34.3990531,132.7179452 34.3966121)"
7,C1,10,D1,0.7697190157562306,1,"LINESTRING (132.7107105 34.3990531,132.7073985 34.3917959)"
7,C1,11,D2,0.67405878581282,5,"LINESTRING (132.7107105 34.3990531,132.7135851 34.3926861)"
7,C1,12,D3,0.9498635482894182,8,"LINESTRING (132.7107105 34.3990531,132.7184847 34.3930142)"
7,C1,13,Gate1,0.909536938393722,1,"LINESTRING (132.7107105 34.3990531,132.70383 34.39261)"
7,C1,14,Gate2,0.6749889027016723,9,"LINESTRING (132.7107105 34.3990531,132.70383 34.39779)"
7,C1,15,Gate3,0.7639365558342192,20,"LINESTRING (132.7107105 34.3990531,132.70383 34.40297)"
7,C1,16,Gate4,1.1005564819732592,1,"LINESTRING (132.7107105 34.3990531,132.70383 34.40815)"
7,C1,17,Gate5,1.3873178967264737,0,"LINESTRING (132.7107105 34.3990531,132.70901 34.41333)"
7,C1,18,Gate6,1.417904021600614,11,"LINESTRING (132.7107105 34.3990531,132.71419 34.41333)"
7,C1,19,Gate7,1.6111763244494632,0,"LINESTRING (132.7107105 34.3990531,132.71937 34.41333)"
7,C1,20,Gate8,1.5980303419487316,5,"LINESTRING (132.7107105 34.3990531,132.72455 34.40815)"
7,C1,21,Gate9,1.3878312091597016,7,"LINESTRING (132.7107105 34.3990531,132.72455 34.40297)"
7,C1,22,Gate10,1.3409274486519538,0,"LINESTRING (132.7107105 34.3990531,132.72455 34.39779)"
7,C1,23,Gate11,1.4730016449692651,1,"LINESTRING (132.7107105 34.3990531,132.72455 34.39261)"
7,C1,24,Gate12,1.3985506553639464,5,"LINESTRING (132.7107105 34.3990531,132.71937 34.38743)"
7,C1,25,Gate13,1.1706863805578491,7,"LINESTRING (132.7107105 34.3990531,132.71419 34.38743)"
7,C1,26,Gate14,1.1334486021562729,0,"LINESTRING (132.7107105 34.3990531,132.70901 34.38743)"
8,C2,1,A1,0.935279901225064,19,"LINESTRING (132.7148674 34.3986685,132.7088033 34.4062304)"
8,C2,2,A2,0.7259769082497025,25,"LINESTRING (132.7148674 34.3986685,132.714254 34.4061674)"
8,C2,3,A3,0.7690819841479967,3,"LINESTRING (132.7148674 34.3986685,132.7170292 34.4063404)"
8,C2,4,B1,0.6059433881016829,45,"LINESTRING (132.7148674 34.3986685,132.7102556 34.402931)"
8,C2,5,B2,0.42523345108640276,84,"LINESTRING (132.7148674 34.3986685,132.7148118 34.4030752)"
8,C2,6,B3,0.3872256084266804,7,"LINESTRING (132.7148674 34.3986685,132.7175319 34.4016695)"
8,C2,7,C1,0.4028146109236366,37,"LINESTRING (132.7148674 34.3986685,132.7107105 34.3990531)"
8,C2,8,C2,0.0,0,"LINESTRING (132.7148674 34.3986685,132.7148674 34.3986685)"
8,C2,9,C3,0.3571718709662004,3,"LINESTRING (132.7148674 34.3986685,132.7179452 34.3966121)"
8,C2,10,D1,0.9793500954297428,1,"LINESTRING (132.7148674 34.3986685,132.7073985 34.3917959)"
8,C2,11,D2,0.590354799657148,9,"LINESTRING (132.7148674 34.3986685,132.7135851 34.3926861)"
8,C2,12,D3,0.6476861671163698,14,"LINESTRING (132.7148674 34.3986685,132.7184847 34.3930142)"
8,C2,13,Gate1,1.2148927434405625,2,"LINESTRING (132.7148674 34.3986685,132.70383 34.39261)"
8,C2,14,Gate2,1.0683659494826814,15,"LINESTRING (132.7148674 34.3986685,132.70383 34.39779)"
8,C2,15,Gate3,1.1430151757807878,33,"LINESTRING (132.7148674 34.3986685,132.70383 34.40297)"
8,C2,16,Gate4,1.4039936069015793,2,"LINESTRING (132.7148674 34.3986685,132.70383 34.40815)"
8,C2,17,Gate5,1.5234030483315864,0,"LINESTRING (132.7148674 34.3986685,132.70901 34.41333)"
8,C2,18,Gate6,1.4161925331533098,18,"LINESTRING (132.7148674 34.3986685,132.71419 34.41333)"
8,C2,19,Gate7,1.4798926313601495,0,"LINESTRING (132.7148674 34.3986685,132.71937 34.41333)"
8,C2,20,Gate8,1.3076118512747554,10,"LINESTRING (132.7148674 34.3986685,132.72455 34.40815)"
8,C2,21,Gate9,1.0223181488369364,13,"LINESTRING (132.7148674 34.3986685,132.72455 34.40297)"
8,C2,22,Gate10,0.9381132700213907,0,"LINESTRING (132.7148674 34.3986685,132.72455 34.39779)"
8,C2,23,Gate11,1.1020957687253568,2,"LINESTRING (132.7148674 34.3986685,132.72455 34.39261)"
8,C2,24,Gate12,1.1682006463351429,8,"LINESTRING (132.7148674 34.3986685,132.71937 34.38743)"
8,C2,25,Gate13,1.086375552331222,11,"LINESTRING (132.7148674 34.3986685,132.71419 34.38743)"
8,C2,26,Gate14,1.2228521568079063,0,"LINESTRING (132.7148674 34.3986685,132.70901 34.38743)"
9,C3,1,A1,1.280400946656066,1,"LINESTRING (132.7179452 34.3966121,132.7088033 34.4062304)"
9,C3,2,A2,0.9883918235554793,1,"LINESTRING (132.7179452 34.3966121,132.714254 34.4061674)"
9,C3,3,A3,0.9428329649877097,1,"LINESTRING (132.7179452 34.3966121,132.7170292 34.4063404)"
9,C3,4,B1,0.9603467293513286,2,"LINESTRING (132.7179452 34.3966121,132.7102556 34.402931)"
9,C3,5,B2,0.6930542287464304,3,"LINESTRING (132.7179452 34.3966121,132.7148118 34.4030752)"
9,C3,6,B3,0.48961437817274867,1,"LINESTRING (132.7179452 34.3966121,132.7175319 34.4016695)"
9,C3,7,C1,0.736746545342774,2,"LINESTRING (132.7179452 34.3966121,132.7107105 34.3990531)"
9,C3,8,C2,0.3571718709662004,2,"LINESTRING (132.7179452 34.3966121,132.7148674 34.3986685)"
9,C3,9,C3,0.0,0,"LINESTRING (132.7179452 34.3966121,132.7179452 34.3966121)"
9,C3,10,D1,1.1187398883379884,1,"LINESTRING (132.7179452 34.3966121,132.7073985 34.3917959)"
9,C3,11,D2,0.5661264626962957,1,"LINESTRING (132.7179452 34.3966121,132.7135851 34.3926861)"
9,C3,12,D3,0.35104512076333355,1,"LINESTRING (132.7179452 34.3966121,132.7184847 34.3930142)"
9,C3,13,Gate1,1.4156647770205408,1,"LINESTRING (132.7179452 34.3966121,132.70383 34.39261)"
9,C3,14,Gate2,1.36671298422955,1,"LINESTRING (132.7179452 34.3966121,132.70383 34.39779)"
9,C3,15,Gate3,1.4937665372233793,1,"LINESTRING (132.7179452 34.3966121,132.70383 34.40297)"
9,C3,16,Gate4,1.7590932380916369,1,"LINESTRING (132.7179452 34.3966121,132.70383 34.40815)"
9,C3,17,Gate5,1.8290573045163026,0,"LINESTRING (132.7179452 34.3966121,132.70901 34.41333)"
9,C3,18,Gate6,1.6533062854600364,1,"LINESTRING (132.7179452 34.3966121,132.71419 34.41333)"
9,C3,19,Gate7,1.6189592922555354,0,"LINESTRING (132.7179452 34.3966121,132.71937 34.41333)"
9,C3,20,Gate8,1.2827962246003344,1,"LINESTRING (132.7179452 34.3966121,132.72455 34.40815)"
9,C3,21,Gate9,0.8845878143409671,1,"LINESTRING (132.7179452 34.3966121,132.72455 34.40297)"
9,C3,22,Gate10,0.6473496078734012,0,"LINESTRING (132.7179452 34.3966121,132.72455 34.39779)"
9,C3,23,Gate11,0.7451603145967189,1,"LINESTRING (132.7179452 34.3966121,132.72455 34.39261)"
9,C3,24,Gate12,0.8965817071779529,1,"LINESTRING (132.7179452 34.3966121,132.71937 34.38743)"
9,C3,25,Gate13,0.957210134300328,1,"LINESTRING (132.7179452 34.3966121,132.71419 34.38743)"
9,C3,26,Gate14,1.236236300579315,0,"LINESTRING (132.7179452 34.3966121,132.70901 34.38743)"
10,D1,1,A1,1.3993619662991121,1,"LINESTRING (132.7073985 34.3917959,132.7088033 34.4062304)"
10,D1,2,A2,1.5363942830558337,1,"LINESTRING (132.7073985 34.3917959,132.714254 34.4061674)"
10,D1,3,A3,1.6831696393827686,1,"LINESTRING (132.7073985 34.3917959,132.7170292 34.4063404)"
10,D1,4,B1,1.109226746129721,1,"LINESTRING (132.7073985 34.3917959,132.7102556 34.402931)"
10,D1,5,B2,1.3023651750653782,1,"LINESTRING (132.7073985 34.3917959,132.7148118 34.4030752)"
10,D1,6,B3,1.3651646403648463,1,"LINESTRING (132.7073985 34.3917959,132.7175319 34.4016695)"
10,D1,7,C1,0.7697190157562306,1,"LINESTRING (132.7073985 34.3917959,132.7107105 34.3990531)"
10,D1,8,C2,0.9793500954297428,1,"LINESTRING (132.7073985 34.3917959,132.7148674 34.3986685)"
10,D1,9,C3,1.1187398883379884,1,"LINESTRING (132.7073985 34.3917959,132.7179452 34.3966121)"
10,D1,10,D1,0.0,0,"LINESTRING (132.7073985 34.3917959,132.7073985 34.3917959)"
10,D1,11,D2,0.6030909497332851,1,"LINESTRING (132.7073985 34.3917959,132.7135851 34.3926861)"
10,D1,12,D3,1.0761482332485015,1,"LINESTRING (132.7073985 34.3917959,132.7184847 34.3930142)"
10,D1,13,Gate1,0.3531712088105992,1,"LINESTRING (132.7073985 34.3917959,132.70383 34.39261)"
10,D1,14,Gate2,0.6731062940515918,1,"LINESTRING (132.7073985 34.3917959,132.70383 34.39779)"
10,D1,15,Gate3,1.1318351158859912,1,"LINESTRING (132.7073985 34.3917959,132.70383 34.40297)"
10,D1,16,Gate4,1.6151364778616786,1,"LINESTRING (132.7073985 34.3917959,132.70383 34.40815)"
10,D1,17,Gate5,2.0836353532336203,0,"LINESTRING (132.7073985 34.3917959,132.70901 34.41333)"
10,D1,18,Gate6,2.178713293623002,1,"LINESTRING (132.7073985 34.3917959,132.71419 34.41333)"
10,D1,19,Gate7,2.37732694690399,0,"LINESTRING (132.7073985 34.3917959,132.71937 34.41333)"
10,D1,20,Gate8,2.28669195489397,1,"LINESTRING (132.7073985 34.3917959,132.72455 34.40815)"
10,D1,21,Gate9,1.97518226602366,1,"LINESTRING (132.7073985 34.3917959,132.72455 34.40297)"
